"V1" "regions.vectors" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9"
"443" "Ochrhy_phorus_APRS1144" "000001000" 0 0 0 0 0 0.299879463058006 0 0 0
"444" "Ochrhy_rufdus_LSU61481" "001001000" 0 0 0.269325798227724 0 0 0.317532830780633 0.00159645852826457 0 0
"445" "Ochrhy_rufdus_L103908" "001001000" 0 0 0.269325798227724 0 0 0.317532830780633 0.00159645852826457 0 0
"446" "Marga_bell_STRI11521" "000000001" 0 0 0 0 0 0 0 0 0.000143213454841282
"447" "Marga_rubsus_AGFB1023" "000000001" 0 0 0 0 0 0 0 0 0.0029622990061368
"448" "Marga_squger_K21220" "011000001" 0 0.00632297882576791 0.223686806162141 0 0 0 0 0 0.00595940064796778
"449" "Premlex_tatei_Ph13716" "011000000" 0 7.08386955815819e-05 0.000641426621043583 0 0 0 0 0 0
"450" "Premlex_brunsce_K17475" "011000001" 0 0.0062593461163005 0.179492832657644 0 0 0 0 0 0.0153087444654923
"451" "Cliba_denide_GCMN17" "000000110" 0 0 0 0 0 0 0.00547510420244437 0.351936016591677 0
"452" "Cliba_rectri_L3567" "000000110" 0 0.000218688517218828 0 0 0 0 0.220699384234386 0.240631663521059 0
"453" "Cliba_ruftus_IAvHBT11828" "001000001" 0 0 0.00148887852471882 0 0 0 0 0 0.000739641084811881
"454" "Cliba_rubsus_W109894" "011000001" 0 0.218123347742871 0.127810904503007 0 0 0 0 0 0.147555090855435
"455" "Cliba_rubsus_L11807" "011000001" 0 0.218123347742871 0.127810904503007 0 0 0 0 0 0.147555090855435
"456" "Cliba_erylus_L61296" "001000001" 0 0 0.00905692535056851 0 0 0 0 0 0.00104959270257339
"457" "Cliba_erylus_SB28253" "001000001" 0 0 0.00905692535056851 0 0 0 0 0 0.00104959270257339
"458" "Cliba_rubsus_ICAMC755" "011000001" 0 0.218123347742871 0.127810904503007 0 0 0 0 0 0.147555090855435
"459" "Cliba_rubsus_SB11873" "011000001" 0 0.218123347742871 0.127810904503007 0 0 0 0 0 0.147555090855435
"460" "Automo_ruflea_L1157" "011000000" 0 0.572551661006531 0.0575205689387415 0 0 0 0.000616200720436485 0 0
"461" "Automo_melzus_L8972" "011000000" 0 0.0858228025113165 0.0184053941992348 0 0 0 0 0 0
"462" "Automo_inftus_K436" "011000000" 0 0.574788962559861 0.0321280530119074 0 0 0 0 0 0
"463" "Automo_inftus_L4283" "011000000" 0 0.574788962559861 0.0321280530119074 0 0 0 0 0 0
"464" "Automo_leumus_SP90964" "000000110" 0 0 0 0 0 0 0.137302105713331 0.909728555314044 0
"465" "Automo_lammi_F399211" "000000110" 0 0 0 0 0 0 0.0052087644884738 0.0309147319040634 0
"466" "Automo_parsis_L35334" "010000100" 0 0.21159576427508 0 0 0 0 0.0182622772002919 0 0
"467" "Automo_subtus_L82026" "011000001" 0 0.429874000858013 0.0725638895087716 0 0 0 0 0 0.0866650720679379
"468" "Automo_subtus_GP169" "011000001" 0 0.429874000858013 0.0725638895087716 0 0 0 0 0 0.0866650720679379
"469" "Automo_ochlae_L28036" "011000101" 0 0.755789354220367 0.107589727051438 0 0 0 0.0298239954674281 0 0.246265146941854
"470" "Automo_ochlae_L82082" "011000101" 0 0.755789354220367 0.107589727051438 0 0 0 0.0298239954674281 0 0.246265146941854
"471" "Thridec_holos_L32617" "011000000" 0 0.00275298149033184 0.104994383471276 0 0 0 0 0 0.000625479786291452
"472" "Thridec_rufbru_L28216" "000000001" 0 0 0 0 0 0 0 0 0.00930337793747181
"473" "Thridec_melrhy_L33493" "011000000" 0 0.00500119951899376 0.0449533666799757 0 0 0 0 0 0
"474" "Thridec_vircep_L7798" "011000001" 0 0.000200093869710674 0.0314982450362313 0 0 0 0 0 0.00166372010345313
"475" "Thridec_ignob_L7894" "001000001" 0 0 0.0143175707926431 0 0 0 0 0 0.00776313904795954
"476" "Thridec_scrtor_L1885" "011000000" 0 0.00155093588124169 0.0570652907171529 0 0 0 0 0 0
"477" "Thridec_flamtus_H1879" "001000001" 0 2.89637253399707e-05 0.030027403089051 0 0 0 0 0 0.000842746252668603
"478" "Ancist_strgil_L10637" "011000000" 0 0.332782234432984 0.0215376483331624 0 0 0 0 0 0
"479" "Phily_rufum_L40199" "011000111" 0 0.0266687964931521 0.0990247452186275 0 0 0 0.168693642563838 0.762136741440914 0.0118488116234039
"480" "Phily_eryrum_L10571" "011000100" 0 0.380616353068334 0.0382302319849831 0 0 0 0.0239738209093462 0 0
"481" "Cichlo_leuphru_SP76486" "000000110" 0 0 0 0 0 0 0.00300831474789094 0.23151050816186 0
"482" "Phily_pyrdes_L10585" "010000000" 0 0.784510103153919 0.0168404683599531 0 0 0 0.00298353359408872 0 0
"483" "Phily_atrpil_L25854" "000000110" 0 0 0 0 0 0 0.0402281236983655 0.764650752109979 0
"484" "Heliob_spnov_MZU78783" "000000110" 0 0 0 0 0 0 0.0266518895318452 0.561650728357532 0
"485" "Heliob_conta_F389197" "000000110" 0 0 0 0 0 0 0.0266518895318452 0.561650728357532 0
"486" "Heliob_conta_MZU82580" "000000110" 0 0 0 0 0 0 0.0266518895318452 0.561650728357532 0
"487" "Anabaz_dorsa_L2046" "011000000" 0 0.0552656903179607 0.0381899425884231 0 0 0 0 0 0
"488" "Anabaz_fuscus_SP94379" "000000110" 0 0 0 0 0 0 0.00657217531144724 0.27992885071044 0
"489" "Phily_erycum_L6965" "011000100" 0 0.680925030094044 0.075270226887193 0 0 0 0.0443403642034805 0 0
"490" "Phily_fuscen_L2250" "001000001" 0 0 0.0176838548081256 0 0 0 0 0 0.0416626916517534
"491" "Megaxe_paruae_GP2288" "000000100" 0 0.000271046764507518 0 0 0 0 0.130296593420692 0.00129394591946075 0
"492" "Syndac_dimid_K150" "000000110" 0 0.00100503302031015 0 0 0 0 0.271983120159313 0.269756024022414 0
"493" "Syndac_rufata_MPEGSC094" "011000110" 0 0.00627752398464879 0.127048625437993 0 0 0 0.156522565793925 0.53157214227544 0
"494" "Syndac_rormae_KU3948" "010000000" 0 0.0133599028178017 0 0 0 0 0 0 0
"495" "Syndac_striata_L58428" "011000100" 0 0.00103049331588393 0.0391575053337166 0 0 0 0.000217459574933911 0 0
"496" "Syndac_ucaya_FMNH321565" "011000000" 0 0.0369038937641528 0.00668799969638419 0 0 0 0 0 0
"497" "Syndac_gututa_PhJP364" "011000000" 0 0.000834930423019553 0.00337444980034487 0 0 0 0 0 0
"498" "Syndac_subal_L12045" "011000001" 0 0.00269355076525963 0.112555774289499 0 0 0 0 0 0.0121135241285719
"499" "Syndac_rufcol_L61318" "001000000" 0 0 0.00983692085583231 0 0 0 0 0 0
"500" "Anabac_amarot_L35557" "000000110" 0 0 0 0 0 0 0.00707246805954364 0.38334812693812 0
"501" "Anabac_lichte_L25851" "000000110" 0 0 0 0 0 0 0.130233889102425 0.764160720760088 0
"502" "Anabac_strcol_H111" "011000001" 0 0.00549590204291324 0.154263133948706 0 0 0 0 0 0.0056555133231393
"503" "Anabac_varcep_L18075" "001000001" 0 0 0.0238406826027024 0 0 0 0 0 0.0906789120134747
"504" "Anabac_rufata_L951" "011000000" 0 0.561701119108863 0.0621662029034313 0 0 0 0.0052842336836208 0 0
"505" "Coryph_ala_L18894" "001001100" 0 7.38587832737678e-07 0.0200198862976792 0 0 0.0752198162658708 0.250229070071567 0 0
"506" "Coryph_ala_S636126" "001001100" 0 7.38587832737678e-07 0.0200198862976792 0 0 0.0752198162658708 0.250229070071567 0 0
"507" "Anumbi_annum_A12088" "000001110" 0 0 0.000134609572628986 0 0 0.0936896489357699 0.430029951094282 0.467035963117274 0
"508" "Phace_sibtri_L19109" "001000100" 0 0 0.0256052360071042 0 0 0 0.215431618049758 0 0
"509" "Phace_rufons_COPJPL311" "011000110" 0 0.091057045439988 0.0687872400494494 0 0 0 0.352070593537542 0.456681108243826 0.006355735206963
"510" "Phace_rufons_GGDL26" "011000110" 0 0.091057045439988 0.0687872400494494 0 0 0 0.352070593537542 0.456681108243826 0.006355735206963
"511" "Phace_rufons_L32845" "011000110" 0 0.091057045439988 0.0687872400494494 0 0 0 0.352070593537542 0.456681108243826 0.006355735206963
"512" "Phace_rufons_AALP216" "011000110" 0 0.091057045439988 0.0687872400494494 0 0 0 0.352070593537542 0.456681108243826 0.006355735206963
"513" "Phace_strcep_LSUMZ106732" "001001100" 0 0 0.14572887668459 0 0 0.0117259568805233 0.00165965761766955 0 0
"514" "Phace_strcep_L61429" "001001100" 0 0 0.14572887668459 0 0 0.0117259568805233 0.00165965761766955 0 0
"515" "Phace_strcep_LSUMZ61414" "001001100" 0 0 0.14572887668459 0 0 0.0117259568805233 0.00165965761766955 0 0
"516" "Phace_erythal_MZU94910" "000000110" 0 0 0 0 0 0 0.00715773434815713 0.295471304622766 0
"517" "Phace_fergul_SP94909" "000000110" 0 0 0 0 0 0 0.0321151207687106 0.350024496259586 0
"518" "Phace_strcol_CU50657" "000000110" 0 0 0 0 0 0 0.113734006431902 0.0556216644105988 0
"519" "Phace_dorsa_L49701" "001000000" 0 0 0.000992308633569597 0 0 0 0 0 0
"520" "Phace_macpec_L84423" "001001100" 0 0 0.0379259734349542 0 0 0.00863510893188634 0.00577212357196037 0 0
"521" "Phace_macpec_K9737" "001001100" 0 0 0.0379259734349542 0 0 0.00863510893188634 0.00577212357196037 0 0
"522" "Phace_ruber_L26004" "011000110" 0 0.0627844672780485 0.0267010689844139 0 0 0 0.41145925484966 0.121725458708767 0
"523" "Asthen_modsta_L103883" "001001100" 0 0.000277839574777086 0.405172255634363 0 0 0.673303395724115 0.0161873055016778 0 0
"524" "Asthen_humil_L103801" "011000000" 0 0.000415280965678344 0.0777159695835135 0 0 0 0 0 0
"525" "Asthen_scleri_ARTC352" "001001100" 0 0.000395852687424627 0.211885462051295 0 0 0.0357498337806998 0.0016439410818714 0 0.000707933899565674
"526" "Asthen_wyat_L61375" "001001100" 0 0.000395852687424627 0.211885462051295 0 0 0.0357498337806998 0.0016439410818714 0 0.000707933899565674
"527" "Asthen_antide_L56816" "000001100" 0 0 0 0 0 0.109662629003433 0.000484807341460983 0 0
"528" "Asthen_urusis_L7689" "011000000" 0 9.4065490604718e-05 0.0340554277859533 0 0 0 0 0 0
"529" "Asthen_flamata_L31690" "011000000" 0 0.000183513538190952 0.0661002379387868 0 0 0 0 0 2.00842607258461e-05
"530" "Asthen_virata_L44798" "001000000" 0 2.66609565125866e-05 0.0252896711924563 0 0 0 0 0 0
"531" "Asthen_maccau_ACBFMH14" "001001000" 0 2.16713340648067e-06 0.0242658254179368 0 0 0.00141201117317187 5.41210978670442e-06 0 0
"532" "Asthen_hudso_SB6349" "000001100" 0 0 0 0 0 0.0690636869102361 0.132915363314597 2.63130088198236e-06 0
"533" "Asthen_luiza_UFMG3066" "000000110" 0 0 0 0 0 0 0.00156696564212233 0.00569583857915524 0
"534" "Asthen_pudi_L2075" "001000000" 0 0 0.0485089621763253 0 0 0 0 0 0
"535" "Asthen_fulnos_L30039" "001000000" 0 1.80804106581995e-05 0.0522304229660007 0 0 0 0 0 0
"536" "Asthen_gririn_L32122" "001000000" 0 0 0.0102846725427234 0 0 0 0 0 0
"537" "Asthen_perjan_IC36847" "001000000" 0 0 6.04995695918736e-05 0 0 0 0 0 0
"538" "Asthen_fulnos_H2552" "001000000" 0 1.80804106581995e-05 0.0522304229660007 0 0 0 0 0 0
"539" "Asthen_fulnos_H1000" "001000000" 0 1.80804106581995e-05 0.0522304229660007 0 0 0 0 0 0
"540" "Asthen_cory_PhAMC1238" "001000000" 0 5.26379579515822e-06 0.00486347122665464 0 0 0 0 0 7.72437145978649e-06
"541" "Asthen_palbra_L49625" "011000000" 0 0.00014276981563158 0.00567581119266489 0 0 0 0 0 0
"542" "Asthen_otton_L61395" "001000000" 0 1.89952883781506e-07 0.0261950744257892 0 0 0 0 0 0
"543" "Asthen_otton_LSUMZ49674" "001000000" 0 1.89952883781506e-07 0.0261950744257892 0 0 0 0 0 0
"544" "Asthen_heleri_L514" "011000000" 0 0.000319111809183211 0.0222970852785972 0 0 0 0 0 0
"545" "Asthen_harte_L1271" "001000000" 0 0 0.0129429408513558 0 0 0 0 0 0
"546" "Asthen_vilbae_KU29251" "011000000" 0 0.00038559753559807 0.0039570828849985 0 0 0 0 0 0
"547" "Asthen_vilbae_F390681" "011000000" 0 0.000523717004292298 0.00503765418459422 0 0 0 0 0 0
"548" "Asthen_hete_LSUMZ68096" "001000100" 0 0 0.0396811046553454 0 0 0.000398890361926347 0.000312968587729919 0 0
"549" "Asthen_pyrleu_L56783" "000001100" 0 0 0 0 0 0.609543666041032 0.0539357526733703 0 0
"550" "Asthen_morrae_GCMN215" "000000010" 0 0 0 0 0 0 0 0.0327776804009643 0
"551" "Asthen_baer_ARTC383" "001001100" 0 0 0.0110376790025958 0 0 0.0878120528303941 0.303606471341646 0 0
"552" "Asthen_dorb_KU9823" "001001100" 0 0 0.143603652095982 0 0 0.0525191379863681 0.00303465800515611 0 0
"553" "Asthen_berle_AMNH348840" "001000000" 0 0 0.00121016779499386 0 0 0 0 0 0
"554" "Asthen_dorb_L103873" "001001100" 0 0 0.143603652095982 0 0 0.0525191379863681 0.00303465800515611 0 0
"555" "Asthen_dorb_L58464" "001001100" 0 0 0.143603652095982 0 0 0.0525191379863681 0.00303465800515611 0 0
"556" "Hellma_gular_L32238" "011000000" 0 0.00152006700794274 0.081689135197899 0 0 0 0 0 0.00030608742831007
"557" "Syna_proqua_L43083" "011000000" 0 0.0709395074916047 0.00299008179746036 0 0 0 0 0 0
"558" "Schoeni_phrlus_F334448" "011000110" 0 0.0362685067484075 0.0297794943805406 0 0 0 0.401903172228097 0.15080348867913 0
"559" "Certhxis_mustel_L45889" "010000000" 0 0.0928083040445956 0.000127198822664565 0 0 0 0 0 0
"560" "Certhxis_cinmeus_SB04092" "011000111" 0 0.352874551149434 0.0785376148497834 0 0 0 0.812202562210899 0.995781554692518 0.119674917020466
"561" "Syna_zimme_L44781" "001000000" 0 0 0.000283778119359059 0 0 0 0 0 0
"562" "Syna_stirax_P19031" "001000001" 0 0 0.030172825413242 0 0 0 0 0 0.00499673970019649
"563" "Syna_hypdri_L49709" "001000000" 0 0 0.00411020620880965 0 0 0 0 0 0
"564" "Syna_stirax_L44733" "001000001" 0 0 0.030172825413242 0 0 0 0 0 0.00499673970019649
"565" "Syna_cincen_ARTC326" "000000110" 0 0 0 0 0 0 0.0734363228925571 0.700857127323976 0
"566" "Syna_scuata_MZU94627" "011000110" 0 0.0883205191076771 0.0407534286312147 0 0 0 0.546209268612481 0.219035119622708 0
"567" "Syna_scuata_L58410" "011000110" 0 0.0883205191076771 0.0407534286312147 0 0 0 0.546209268612481 0.219035119622708 0
"568" "Syna_marica_L32940" "001000000" 0 0 0.00220399227214446 0 0 0 0 0 0
"569" "Syna_gujsis_L55226" "011000000" 0 0.57866328904192 0.0666119448293334 0 0 0 0.00859743504151828 0 0
"570" "Syna_alblor_L37894" "010000100" 0 0.00120856041499265 0 0 0 0 0.0449864918800181 0 0
"571" "Syna_gujsis_A6193" "011000000" 0 0.57866328904192 0.0666119448293334 0 0 0 0.00859743504151828 0 0
"572" "Syna_moesta_LSUMZ44663" "011000000" 0 0.0198510284945974 0.0305102250690154 0 0 0 0 0 0
"573" "Syna_moesta_ICNJPL838" "011000000" 0 0.0198510284945974 0.0305102250690154 0 0 0 0 0 0
"574" "Syna_macco_LSUMZ55245" "010000000" 0 0.0333697551561319 0 0 0 0 0 0 0
"575" "Syna_infata_SP85754" "000000110" 0 0 0 0 0 0 0.000940591698872003 0.0167682478367924 0
"576" "Syna_whiney_SP86013" "000000110" 0 0 0 0 0 0 0.0593717042598356 0.720519136843625 0
"577" "Syna_rufcap_L25955" "000000110" 0 0 0 0 0 0 0.0593717042598356 0.720519136843625 0
"578" "Syna_caban_L2013" "011000000" 0 0.0102992934658657 0.0615583838255692 0 0 0 0 0 0
"579" "Syna_azara_LSUMZ49623" "011000100" 0 0.00240156317602802 0.230571294577178 0 0 0 0.00592235738110437 0 0.00193916526152684
"580" "Syna_front_L52049" "011000110" 0 0.0896178874724618 0.0418628013204403 0 0 0.00665371251066204 0.894095444829389 0.344294103828486 0
"581" "Syna_azara_LSU1232" "011000100" 0 0.00240156317602802 0.230571294577178 0 0 0 0.00592235738110437 0 0.00193916526152684
"582" "Syna_azara_WGAV730" "011000100" 0 0.00240156317602802 0.230571294577178 0 0 0 0.00592235738110437 0 0.00193916526152684
"583" "Syna_azara_L8177" "011000100" 0 0.00240156317602802 0.230571294577178 0 0 0 0.00592235738110437 0 0.00193916526152684
"584" "Syna_cours_L58452" "001000000" 0 0 0.000100572095365557 0 0 0 0 0 0
"585" "Syna_azara_L31671" "011000100" 0 0.00240156317602802 0.230571294577178 0 0 0 0.00592235738110437 0 0.00193916526152684
"586" "Syna_alblar_L44453" "011000000" 0 0.143545001155395 0.0371657283645581 0 0 0 0 0 0
"587" "Syna_albes_MPEGMT50" "011000111" 0 0.510690350746692 0.159718881870481 0 0 0.0284839833916665 0.909955035138976 0.663952132653576 0.151446758998692
"588" "Syna_albes_K3064" "011000111" 0 0.510690350746692 0.159718881870481 0 0 0.0284839833916665 0.909955035138976 0.663952132653576 0.151446758998692
"589" "Syna_spixi_AMNRTC349" "000000110" 0 0 0 0 0 0 0.119696887590135 0.603736303983004 0
"590" "Syna_spixi_LSU25984" "000000110" 0 0 0 0 0 0 0.119696887590135 0.603736303983004 0
"591" "Syna_hypspo_KU3122" "010000110" 0 0.14838095883031 0.0125696473378751 0 0 0 0.431864946712069 0.163833081258217 0
"592" "Syna_hellm_F392830" "000000100" 0 4.84649267274774e-05 0 0 0 0 0.066383397873997 3.56261813053847e-05 0
"593" "Syna_bracura_ICN28402" "001000001" 0 0 0.0449135711186247 0 0 0 0 0 0.167383613297708
"594" "Syna_subdic_IAvHBT9738" "001000000" 0 0 0.0082503497157061 0 0 0 0 0 2.55972887863369e-06
"595" "Syna_fusufa_H483" "001000001" 0 0 0.00229748447944572 0 0 0 0 0 0.000436912202589551
"596" "Syna_uniufa_H8472" "011000001" 0 0.00185200290014022 0.103048220417077 0 0 0 0 0 0.0037490801142984
"597" "Syna_uniufa_H1668" "011000001" 0 0.00185200290014022 0.103048220417077 0 0 0 0 0 0.0037490801142984
"598" "Syna_uniufa_L8403" "011000001" 0 0.00185200290014022 0.103048220417077 0 0 0 0 0 0.0037490801142984
"599" "Syna_uniufa_H23" "011000001" 0 0.00185200290014022 0.103048220417077 0 0 0 0 0 0.0037490801142984
"600" "Syna_casnea_AMNHDOT5051" "011000000" 0 4.69690308083607e-05 0.00091154874293215 0 0 0 0 0 0
"601" "Syna_cinmom_Ph1278" "011000001" 0 0.00138089140350637 0.0395838872373659 0 0 0 0 0 0.00094051501176286
"602" "Syna_rutans_L2576" "011000100" 0 0.759024707380424 0.0501865954298559 0 0 0 0.0258320921497465 0 0
"603" "Syna_rutans_MPEG440" "011000100" 0 0.759024707380424 0.0501865954298559 0 0 0 0.0258320921497465 0 0
"604" "Syna_rutans_APEP2015" "011000100" 0 0.759024707380424 0.0501865954298559 0 0 0 0.0258320921497465 0 0
"605" "Syna_cherr_L46223" "011000100" 0 0.0728304147702237 0.00414426612024969 0 0 0 0.0118953288763745 0 0
"606" "Syna_tithys_LSU66917" "001000001" 0 0 0.00297788764372338 0 0 0 0 0 0.0014821286854211
"607" "Syna_kolla_SB14131" "010000000" 0 0.000552932793475324 0 0 0 0 0 0 0
"608" "Syna_cande_COPML800" "001000001" 0 0.000173753571602755 0.0101201794339961 0 0 0 0 0 0.0691282150437787
"609" "Syna_eryrax_L60803" "000000001" 0 0 0 0 0 0 0 0 0.187291549634042
"610" "Pseusth_humic_A12194" "001001000" 0 0 0.00305590179667307 0 0 0.0642529605842175 0 0 0
"611" "Pseusth_patag_L56798" "000001100" 0 0 0 0 0 0.306211104333363 0.00969155096056339 0 0
"612" "Pseusth_cacto_L103911" "001000000" 0 0 0.0353014164115404 0 0 0 0 0 0
"613" "Pseusth_stechi_APRS1782" "001001100" 0 0 0.0225949625556726 0 0 0.113333359730631 0.00555637704002591 0 0
"614" "Sparto_malide_L52045" "000001100" 0 0 0 0 0 0.13038784454977 0.202875954394508 0 0
"615" "Pseusei_uniufa_L38157" "010000100" 0 0.022599380970046 0 0 0 0 0.0522112895132645 0 0
"616" "Pseusei_criata_LSUMZ181472" "010000110" 0 0.004573299429673 0 0 0 0 0.152540459929988 0.0788147059355075 0
"617" "Pseusei_lopho_AJJW251" "000001100" 0 0 0.00416568015550549 0 0 0.040152611161206 0.241725045668297 0 0
"618" "Pseusei_gutlis_L56811" "000001100" 0 0 0.00196601624930275 0 0 0.39239607688572 0.0171842381129882 0 0
"619" "Siptor_strcol_H7493" "001000000" 0 0 0.0112342590652587 0 0 0 0 0 0
"620" "Limnoct_rectri_A12093" "000000110" 0 0 0 0 0 0 0.0333863338311758 0.00550309089901259 0
"621" "Crani_sulera_L52009" "000000100" 0 0 0 0 0 0.00352652948780855 0.136985787674816 0.00159340981683793 0
"622" "Crani_martae_NM34431" "011000000" 0 7.5109938373506e-05 0.00804629672500453 0 0 0 0 0 0
"623" "Crani_albcep_L1231" "001000000" 0 0 0.0229577531366066 0 0 0 0 0 0
"624" "Thripha_berle_L61293" "001000000" 0 0 0.00140527132272808 0 0 0 0 0 0
"625" "Crani_vulina_L25425" "010000110" 0 0.418623519948511 0.00894944753896115 0 0 0 0.46922287762112 0.160642510801861 0
"626" "Crani_vulcel_L3181" "010000000" 0 0.0458518788510502 0.000197308794287633 0 0 0 0 0 0
"627" "Crani_vulina_L46740" "000000001" 0 0 0 0 0 0 0 0 0.000263091276605321
"628" "Crani_muell_L25422" "010000000" 0 0.00991540562636681 0 0 0 0 0 0 0
"629" "Crani_palida_F395422" "000000110" 0 0 0 0 0 0 0.0612431904130292 0.315048946198833 0
"630" "Crani_obseta_K3846" "000000110" 0 0 0 0 0 0 0.033771617260065 0.398054376302644 0
"631" "Crani_henr_ZMC125818" "001000000" 0 0 0.00160013485964753 0 0 0 0 0 0
"632" "Crani_pyrphi_L52007" "001001100" 0 1.44188552281688e-06 0.121299657094771 0 0 0.190188258171738 0.285417424659235 0 0
"633" "Crani_pyrphi_L18683" "001001100" 0 1.44188552281688e-06 0.121299657094771 0 0 0.190188258171738 0.285417424659235 0 0
"634" "Crani_subata_Ph301" "011000001" 0 0.00791804032628575 0.0373810481366703 0 0 0 0 0 0.027224968658845
"635" "Crani_semrea_F399207" "010000110" 0 0.00229853141026496 0 0 0 0 0.182069029365039 0.0330381183462171 0
"636" "Crani_hellm_IAvHBT484" "001000001" 0 0 0.0026988644122252 0 0 0 0 0 0.000958389422491003
"637" "Crani_demis_APRS440" "010000000" 0 0.0104111913411048 0 0 0 0 0 0 0
"638" "Crani_eryops_H2081" "001000001" 0 0 0.0223161772055265 0 0 0 0 0 0.0153333937569531
"639" "Crani_antsis_L441" "001000000" 0 0 0.0581191559431035 0 0 0 0 0 0
"640" "Crani_antsis_LSUMZ67127" "001000000" 0 0 0.0581191559431035 0 0 0 0 0 0
"641" "Crani_baron_LSUMZ72757" "001000000" 0 2.34821640475383e-05 0.0569538099471798 0 0 0 0 0 0
"642" "Crani_baron_LSUMZ72815" "001000000" 0 2.34821640475383e-05 0.0569538099471798 0 0 0 0 0 0
"643" "Crani_baron_F391890" "001000000" 0 2.34821640475383e-05 0.0569538099471798 0 0 0 0 0 0
"644" "Crani_baron_LSUMZ72777" "001000000" 0 2.34821640475383e-05 0.0569538099471798 0 0 0 0 0 0
"645" "Crani_baron_LSUMZ72889" "001000000" 0 2.34821640475383e-05 0.0569538099471798 0 0 0 0 0 0
"646" "Crani_curta_USNM373226" "011000000" 0 0.00205478865741646 0.085975004698936 0 0 0 0 0 0.000295931347976093
"647" "Crani_curta_LSUMZ8175" "011000000" 0 0.00205478865741646 0.085975004698936 0 0 0 0 0 0.000295931347976093
"648" "Crani_curta_L6032" "011000000" 0 0.00205478865741646 0.085975004698936 0 0 0 0 0 0.000295931347976093
"649" "Crani_curta_L43852" "011000000" 0 0.00205478865741646 0.085975004698936 0 0 0 0 0 0.000295931347976093
"650" "Crani_curta_L22647" "011000000" 0 0.00205478865741646 0.085975004698936 0 0 0 0 0 0.000295931347976093
"651" "Crani_albpil_L49667" "011000000" 0 0.000267972945831813 0.00905461937061363 0 0 0 0 0 0
"652" "Crani_gutrata_L4716" "011000000" 0 0.547484025414859 0.0496673502056599 0 0 0 0.00304765900437681 0 0
"653" "Thripha_macura_GSB57" "000000010" 0 0 0 0 0 0 0 0.119869383082111 0
"654" "Roraim_adust_A11993" "010000000" 0 0.0096469503943602 0 0 0 0 0 0 0
"655" "Thripha_fuscep_L7607" "011000000" 0 0.0646827602714077 0.0188222920289135 0 0 0 0 0 0
"656" "Metopo_auraca_L7367" "011000000" 0 0.192438603759924 0.0139745018525344 0 0 0 0 0 0
"657" "Xenerp_minlos_L46627" "001000001" 0 0 0.0186173522017545 0 0 0 0 0 0.0389865031801851
"658" "Xenerp_sinlar_L44674" "011000000" 0 0.000241389780240929 0.0155135522766889 0 0 0 0 0 0
"659" "Acroba_fon_L26329" "000000010" 0 0 0 0 0 0 0 0.00305677323758165 0
"660" "Lepta_plasis_SB13608" "001001100" 0 0 0.0121035850152098 0 0 0.208512040631588 0.316260381513872 0 0
"661" "Lepta_setar_GCMN09" "000000110" 0 0 0 0 0 0 0.00583248960006885 0.302514633381273 0
"662" "Lepta_strola_DZMCN2810" "000000110" 0 0 0 0 0 0 0.000981437127982695 0.168975665707238 0
"663" "Lepta_aegit_APRS1680" "001001100" 0 0 0.239085752674563 0 0 0.679985144383227 0.0322755728190641 0 0
"664" "Lepta_andola_L61381" "001000000" 0 8.8389684319489e-05 0.138586619826014 0 0 0 0 0 0.000289075732332651
"665" "Lepta_aegit_L7605" "001001100" 0 0 0.239085752674563 0 0 0.679985144383227 0.0322755728190641 0 0
"666" "Lepta_fulcep_F334444" "001001100" 0 0 0.114468341768473 0 0 0.0667612127526476 0.00684448096547999 0 0
"667" "Lepta_pilata_L3584" "001000000" 0 0 0.0507664977452184 0 0 0 0 0 0
"668" "Lepta_striata_L103880" "001000000" 0 0 0.102415635398182 0 0 0 0 0 0
"669" "Lepta_xenot_F391868" "001000000" 0 0 0.00139491242890653 0 0 0 0 0 0
"670" "Sylvio_desmur_L56828" "000001000" 0 0 0 0 0 0.216086850522366 0 0 0
"671" "Lepta_yanac_F391876" "011000000" 0 0.00030979436211271 0.0388134969181185 0 0 0 0 0 0
"672" "Aphras_masfue_AMNH156338" "000001000" 0 0 0 0 0 6.20209136254772e-06 0 0 0
"673" "Aphras_spicau_A12110" "000001000" 0 0 0 0 0 0.273839742293336 0 0 0
"674" "Geocer_serra_L49662" "001000000" 0 0 0.0526407670210229 0 0 0 0 0 0
"675" "Upucer_albgul_L103914" "001000000" 0 0 0.0262231786575661 0 0 0 0 0 0
"676" "Upucer_dumet_A10396" "001001100" 0 0.000287984128277545 0.252242144387627 0 0 0.696424559713227 0.0497854569744588 0 0
"677" "Upucer_satior_ARTC368" "000001000" 0 0 0 0 0 0.0696707191817881 0 0 0
"678" "Upucer_valtri_L17160" "001001100" 0 2.27881851684054e-05 0.315622305204034 0 0 0.0714950936245783 0.00362310860466999 0 0
"679" "Cincl_arico_F391866" "001000000" 0 3.20896328054628e-06 0.0398877336482242 0 0 0 0 0 0
"680" "Cincl_excior_L5935" "001000000" 0 0 0.0206443898803448 0 0 0 0 0 4.98945954546361e-06
"681" "Cincl_pabsti_GCMN1" "000000110" 0 0 0 0 0 0 0.00020763701914459 0.0167613697446722 0
"682" "Cincl_paltus_L103923" "001000000" 0 3.21727478318544e-05 0.0129566184575824 0 0 0 0 0 0
