"V1" "regions.vectors" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20"
"533" "Asthen_luiza_UFMG3066" "00001010000000000100" 0 0 0 0 0.00347699984793965 0 0.00148037094897177 0 0 0 0 0 0 0 0 0 0 0.000256361739119752 0 0
"534" "Asthen_pudi_L2075" "00010001100000000000" 0 0 0 0.0518024231370228 0 0 0 0.174385680653277 0.0122339707999641 0 0 0 0 0 0 0 0 0 0 0
"535" "Asthen_fulnos_L30039" "00010000000000100000" 0 0 0 0.0678074510642696 0 0 0 0 0 0 0 0 0.000138579926219445 1.41365191926058e-05 0.142011149371038 0 0 0 0 0
"536" "Asthen_gririn_L32122" "00000001000000100000" 0 0 0 0.000347224943945772 0 0 0 0.00272225517487977 0 0 0 0 0 0 0.0373227606566771 0 0 0 0 0
"537" "Asthen_perjan_IC36847" "00000000000000100000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000105406759416487 0 0 0 0 0
"538" "Asthen_fulnos_H2552" "00010000000000100000" 0 0 0 0.0678074510642696 0 0 0 0 0 0 0 0 0.000138579926219445 1.41365191926058e-05 0.142011149371038 0 0 0 0 0
"539" "Asthen_fulnos_H1000" "00010000000000100000" 0 0 0 0.0678074510642696 0 0 0 0 0 0 0 0 0.000138579926219445 1.41365191926058e-05 0.142011149371038 0 0 0 0 0
"540" "Asthen_cory_PhAMC1238" "00000000000000100000" 0 0 0 0 0 0 0 0 0 0 0 0 7.54500460337416e-05 0 0.0184148020566404 0 0 0 0 0
"541" "Asthen_palbra_L49625" "00010000000001000000" 0 0 0 0.0253652369385818 0 0 0 0 0 0 0 0 0 0.000420896691520506 0 0 0 0 0 0
"542" "Asthen_otton_L61395" "00010000100000000000" 0 0 0 0.0828429269296754 0 0 0 0 0.0180075396713958 0 0 0 0 5.59996102640695e-07 0 0 0 0 0 0
"543" "Asthen_otton_LSUMZ49674" "00010000100000000000" 0 0 0 0.0828429269296754 0 0 0 0 0.0180075396713958 0 0 0 0 5.59996102640695e-07 0 0 0 0 0 0
"544" "Asthen_heleri_L514" "00010000100001000000" 0 0 0 0.0698004136386347 0 0 0 0 0.0155277345049226 0 0 0 0 0.000940766814863262 0 0 0 0 0 0
"545" "Asthen_harte_L1271" "00011000100000000000" 0 0 0 0.0471970709274677 6.117366703714e-05 0 0 0 0.00298021030405366 0 0 0 0 0 0 0 0 0 0 0
"546" "Asthen_vilbae_KU29251" "00010000100001000000" 0 0 0 0.0173053655696019 0 0 0 0 0.000199298557931986 0 0 0 0 0.00113677198694784 0 0 0 0 0 0
"547" "Asthen_vilbae_F390681" "00010000100001000000" 0 0 0 0.0204147101151411 0 0 0 0 0.00110426119436049 0 0 0 0 0.00154395908844265 0 0 0 0 0 0
"548" "Asthen_hete_LSUMZ68096" "00011000100000000000" 0 0 0 0.0385899383863431 0.00869794932473411 0 0 0 0.0233666636872958 0 0 0 0 0 0 0 0 0 0 0
"549" "Asthen_pyrleu_L56783" "01001000100000001000" 0 0.456786917547833 0 0 0.028751062618486 0 0 0 0.0589284294482124 0 0 0 0 0 0 0 0.579537996783975 0 0 0
"550" "Asthen_morrae_GCMN215" "00000110000000000000" 0 0 0 0 0 0.0184581544237223 0.0638039553073681 0 0 0 0 0 0 0 0 0 0 0 0 0
"551" "Asthen_baer_ARTC383" "01011000000000000000" 0 0.793013739228285 0 0.0493274588687296 0.199265775894735 0 0 0 0.0106178070803966 0 0 0 0 0 0 0 0 0 0 0
"552" "Asthen_dorb_KU9823" "01011001100000000000" 0 0.00777439530445539 0 0.0908652865894563 0.0150792025515039 0 0 0.0310441319745234 0.269137249982074 0 0 0 0 0 0 0 0.000169385856957393 0 0 0
"553" "Asthen_berle_AMNH348840" "00010000100000000000" 0 0 0 0.00143047716384234 0 0 0 0 0.000707659303212349 0 0 0 0 0 0 0 0 0 0 0
"554" "Asthen_dorb_L103873" "01011001100000000000" 0 0.00777439530445539 0 0.0908652865894563 0.0150792025515039 0 0 0.0310441319745234 0.269137249982074 0 0 0 0 0 0 0 0.000169385856957393 0 0 0
"555" "Asthen_dorb_L58464" "01011001100000000000" 0 0.00777439530445539 0 0.0908652865894563 0.0150792025515039 0 0 0.0310441319745234 0.269137249982074 0 0 0 0 0 0 0 0.000169385856957393 0 0 0
"556" "Hellma_gular_L32238" "00010000000001100000" 0 0 0 0.0577889040599058 0 0 0 0 0 0 0 0 0.000140524215448732 0.00445515217638679 0.263277553428266 0 0 0 0 0.00187721418415699
"557" "Syna_proqua_L43083" "00100000000101000000" 0 0 0.014011838210821 0.000538290383672267 0.000196881548836086 0 0 0 0 0 0 0.0214130258532575 0 0.179725808232882 0.0110280906419694 0 0 0 0 0
"558" "Schoeni_phrlus_F334448" "01011100000101000000" 0 0.294117064317646 0 0.123148351412968 0.469314945635391 0.193013531431782 0.0266920968145956 0 0 0 0 0.0143026143510195 0 0.0250597323146854 0 0 0 0.0243405710484897 0 0
"559" "Certhxis_mustel_L45889" "00100000000101000000" 0 0 0.0228135580313668 0.000568452361376114 0.000110640122247198 0 0 0 0 0 0 0.0618445923373537 0 0.202483994290936 0 0 0 0 0 0
"560" "Certhxis_cinmeus_SB04092" "01101110000111100101" 0.0203756159308461 0.210550902274795 0.254001314560991 0.0853310127256471 0.872794175644111 0.996488164570466 0.993868723836635 0 0.00333460315527978 0 0 0.49825899498924 0.713298317932321 0.128222241979036 0.208909939758072 0 0 0.998564980769774 0 0.412075246334138
"561" "Syna_zimme_L44781" "00000001000000000000" 0 0 0 0 0 0 0 0.00156025379389377 0 0 0 0 0 0 0 0 0 0 0 0
"562" "Syna_stirax_P19031" "00010001000000100001" 0 0 0 0.027813507009864 0 0 0 0.122922712335105 0 0 0 0 0 0 0.0100160622572859 0 0 0 0 0.0282663950820011
"563" "Syna_hypdri_L49709" "00010000000000000000" 0 0 0 0.0183685381373542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"564" "Syna_stirax_L44733" "00010001000000100001" 0 0 0 0.027813507009864 0 0 0 0.122922712335105 0 0 0 0 0 0 0.0100160622572859 0 0 0 0 0.0282663950820011
"565" "Syna_cincen_ARTC326" "00001110000000000000" 0 0.00689051592387876 0 0 0.0931591977932992 0.892970007877081 0.302297545027709 0 0 0 0 0 0 0 0 0 0 0 0 0
"566" "Syna_scuata_MZU94627" "00011110000100000100" 0 0 0 0.136699282140676 0.571596333790486 0.207041789915427 0.236673000284657 0 0.00429507207868633 0 0 0.205677722023973 0 0.00224079505349086 0 0 0 0.926745386362948 0 0
"567" "Syna_scuata_L58410" "00011110000100000100" 0 0 0 0.136699282140676 0.571596333790486 0.207041789915427 0.236673000284657 0 0.00429507207868633 0 0 0.205677722023973 0 0.00224079505349086 0 0 0 0.926745386362948 0 0
"568" "Syna_marica_L32940" "00010000000000100000" 0 0 0 0.0029602321572352 0 0 0 0 0 0 0 0 0 0 0.00592442316790006 0 0 0 0 0
"569" "Syna_gujsis_L55226" "00111000000111000000" 0 0 0.38633511175893 0.26004678469556 0.0788512330763152 0 0 0 0.00116286565481715 0 0 0.751669428699729 0.124460616939364 0.646074172264849 0.0191506046494271 0 0 0.000783280492039306 0 0
"570" "Syna_alblor_L37894" "00001000000000000000" 0 0 0 0 0.0585296907284945 0 0 0 0 0 0 0.000590431693410735 0 0 0 0 0 0 0 0
"571" "Syna_gujsis_A6193" "00111000000111000000" 0 0 0.38633511175893 0.26004678469556 0.0788512330763152 0 0 0 0.00116286565481715 0 0 0.751669428699729 0.124460616939364 0.646074172264849 0.0191506046494271 0 0 0.000783280492039306 0 0
"572" "Syna_moesta_LSUMZ44663" "00010000000011100000" 0 0 0 0.0232746489539897 0 0 0 0 0 0 0 0 0.0119162909972445 0.0557194465505486 0.0993029719659958 0 0 0 0 0
"573" "Syna_moesta_ICNJPL838" "00010000000011100000" 0 0 0 0.0232746489539897 0 0 0 0 0 0 0 0 0.0119162909972445 0.0557194465505486 0.0993029719659958 0 0 0 0 0
"574" "Syna_macco_LSUMZ55245" "00100000000010000000" 0 0 0.13382740659404 0 0 0 0 0 0 0 0 0 0.0199906853170341 0 0 0 0 0 0 0
"575" "Syna_infata_SP85754" "00000010000000000100" 0 0 0 0 0 0 0.0542399985276483 0 0 0 0 0 0 0 0 0 0 0.00533315649386226 0 0
"576" "Syna_whiney_SP86013" "00001110000000000000" 0 0.00818999012310305 0 0 0.0747518577018647 0.888248610349494 0.378421024198895 0 0 0 0 0 0 0 0 0 0 0 0 0
"577" "Syna_rufcap_L25955" "00001110000000000000" 0 0.00818999012310305 0 0 0.0747518577018647 0.888248610349494 0.378421024198895 0 0 0 0 0 0 0 0 0 0 0 0 0
"578" "Syna_caban_L2013" "00010000100001000000" 0 0 0 0.265485050935994 0 0 0 0 0.0029481825515737 0 0 0 0 0.0303631305090989 0 0 0 0 0 0
"579" "Syna_azara_LSUMZ49623" "00011001100001100000" 0 0 0 0.45503687797841 0.0127770127098394 0 0 0.0155551565920141 0.0319114234108082 0 0 0 0.00228962554405545 0.00626591360704535 0.385100752436608 0 0 0 0 0.00744340940082361
"580" "Syna_front_L52049" "01001110000100000100" 0 0.441394543422866 0 0.136465895934532 0.871136116385547 0.244289007910645 0.530990410667351 0 0.00404224609840303 0 0 0.20478563307866 0 0.0202610898550909 0 0 0 0.998564935540844 0 0
"581" "Syna_azara_LSU1232" "00011001100001100000" 0 0 0 0.45503687797841 0.0127770127098394 0 0 0.0155551565920141 0.0319114234108082 0 0 0 0.00228962554405545 0.00626591360704535 0.385100752436608 0 0 0 0 0.00744340940082361
"582" "Syna_azara_WGAV730" "00011001100001100000" 0 0 0 0.45503687797841 0.0127770127098394 0 0 0.0155551565920141 0.0319114234108082 0 0 0 0.00228962554405545 0.00626591360704535 0.385100752436608 0 0 0 0 0.00744340940082361
"583" "Syna_azara_L8177" "00011001100001100000" 0 0 0 0.45503687797841 0.0127770127098394 0 0 0.0155551565920141 0.0319114234108082 0 0 0 0.00228962554405545 0.00626591360704535 0.385100752436608 0 0 0 0 0.00744340940082361
"584" "Syna_cours_L58452" "00010001100000000000" 0 0 0 0.000368281934196978 0 0 0 5.85790845227924e-05 1.76592666236931e-05 0 0 0 0 0 0 0 0 0 0 0
"585" "Syna_azara_L31671" "00011001100001100000" 0 0 0 0.45503687797841 0.0127770127098394 0 0 0.0155551565920141 0.0319114234108082 0 0 0 0.00228962554405545 0.00626591360704535 0.385100752436608 0 0 0 0 0.00744340940082361
"586" "Syna_alblar_L44453" "00010000000001100000" 0 0 0.00193747120457294 0.0847269169668308 0.000162673734244895 0 0 0 0 0 0 0 0 0.421676870613601 0.0683591793468886 0 0 0 0 0
"587" "Syna_albes_MPEGMT50" "01111110000111100101" 0.0189679057544251 0.613285662861299 0.543585127670349 0.261026387946283 0.898854561660486 0.723135818233697 0.528117439219738 0 0.0190603188529746 0 0 0.721827912473372 0.953544023036853 0.131045575338133 0.354215154754553 0 0 0.998564933907517 0.0474694608575915 0.498310027190317
"588" "Syna_albes_K3064" "01111110000111100101" 0.0189679057544251 0.613285662861299 0.543585127670349 0.261026387946283 0.898854561660486 0.723135818233697 0.528117439219738 0 0.0190603188529746 0 0 0.721827912473372 0.953544023036853 0.131045575338133 0.354215154754553 0 0 0.998564933907517 0.0474694608575915 0.498310027190317
"589" "Syna_spixi_AMNRTC349" "01001110000000000100" 0 0.13747290749667 0 0 0.108902386722323 0.688529732640493 0.447302455977676 0 0 0 0 0 0 0 0 0 0 0.0228421262006609 0 0
"590" "Syna_spixi_LSU25984" "01001110000000000100" 0 0.13747290749667 0 0 0.108902386722323 0.688529732640493 0.447302455977676 0 0 0 0 0 0 0 0 0 0 0.0228421262006609 0 0
"591" "Syna_hypspo_KU3122" "00001110000101000100" 0 0 0 0.0526093805667033 0.438793228319623 0.183517774878498 0.129950475067078 0 1.94799451010582e-05 0 0 0.197005177505826 0 0.191890372559691 0.00303334593669987 0 0 0.818212257981355 0 0
"592" "Syna_hellm_F392830" "00001000000000000100" 0 0 0 0 0.00491408759220776 0 0.000110974123407289 0 0 0 0 0.000166607292736826 0 0 0 0 0 0.422650949484369 0 0
"593" "Syna_bracura_ICN28402" "00000001000000100011" 0 0 0 0 0 0 0 0.0160980199290602 0 0 0 0 0 0 0.167548689633223 0 0 0 0.187091796777197 0.581512249783238
"594" "Syna_subdic_IAvHBT9738" "00000000000000100000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0317063653662668 0 0 0 0 1.66841939805117e-05
"595" "Syna_fusufa_H483" "00000000000000100001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00882930843403635 0 0 0 0 0.00074437421773316
"596" "Syna_uniufa_H8472" "00010000000001100001" 0 0 0 0.145910247964628 0 0 0 0 0.00195588737455924 0 0 0 0.000764160853289302 0.00543777235649353 0.266693716879452 0 0 0 0 0.0227549488712412
"597" "Syna_uniufa_H1668" "00010000000001100001" 0 0 0 0.145910247964628 0 0 0 0 0.00195588737455924 0 0 0 0.000764160853289302 0.00543777235649353 0.266693716879452 0 0 0 0 0.0227549488712412
"598" "Syna_uniufa_L8403" "00010000000001100001" 0 0 0 0.145910247964628 0 0 0 0 0.00195588737455924 0 0 0 0.000764160853289302 0.00543777235649353 0.266693716879452 0 0 0 0 0.0227549488712412
"599" "Syna_uniufa_H23" "00010000000001100001" 0 0 0 0.145910247964628 0 0 0 0 0.00195588737455924 0 0 0 0.000764160853289302 0.00543777235649353 0.266693716879452 0 0 0 0 0.0227549488712412
"600" "Syna_casnea_AMNHDOT5051" "00000000000010100000" 0 0 0 0 0 0 0 0 0 0 0 0 0.000489939291141344 0 0.00350311180598172 0 0 0 0 0
"601" "Syna_cinmom_Ph1278" "10000000000010100000" 0.00956333867436295 0 0.000311016291891395 0 0 0 0 0 0 0 0 0 0.0126828920210927 0 0.151612864975073 0 0 0 0 0
"602" "Syna_rutans_L2576" "00111000000111000000" 0 0 0.912548935224609 0.185594935444262 0.0671392894615422 0 0 0 0.00754170568784641 0 0 0.645551412190166 0.165258157572149 0.946599471180357 0.0175950242215108 0 0 0 0 0
"603" "Syna_rutans_MPEG440" "00111000000111000000" 0 0 0.912548935224609 0.185594935444262 0.0671392894615422 0 0 0 0.00754170568784641 0 0 0.645551412190166 0.165258157572149 0.946599471180357 0.0175950242215108 0 0 0 0 0
"604" "Syna_rutans_APEP2015" "00111000000111000000" 0 0 0.912548935224609 0.185594935444262 0.0671392894615422 0 0 0 0.00754170568784641 0 0 0.645551412190166 0.165258157572149 0.946599471180357 0.0175950242215108 0 0 0 0 0
"605" "Syna_cherr_L46223" "00001000000101000000" 0 0 0 0.00580789886172572 0.020369099848247 0 0 0 0 0 0 0.22482480678218 0 0.0142916034170747 0.0109321643519248 0 0 0 0 0
"606" "Syna_tithys_LSU66917" "00000001000000100001" 0 0 0 0 0 0 0 0.010228974761876 0 0 0 0 0 0 0.00532910745006872 0 0 0 0 0.00839675443340757
"607" "Syna_kolla_SB14131" "00000000000010000000" 0 0 0 0 0 0 0 0 0 0 0 0 0.00576770472419204 0 0 0 0 0 0 0
"608" "Syna_cande_COPML800" "00000000000010100001" 0 0 0 0 0 0 0 0 0 0 0 0 0.105020378454932 0 0.0387397102675847 0 0 0 0 0.195233887715973
"609" "Syna_eryrax_L60803" "00000000000000010010" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0536967448225575 0 0 0.418684097137718 0
"610" "Pseusth_humic_A12194" "00000001000000001000" 0 0 0 0 0 0 0 0.0168017970617146 0.000468539175674191 0 0 0 0 0 0 0 0.0972918715448647 0 0 0
"611" "Pseusth_patag_L56798" "01000000000000001000" 0 0.291212147348894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.224771229084916 0 0 0
"612" "Pseusth_cacto_L103911" "00000001100000000000" 0 0 0 0.00150060787107417 0 0 0 0.187947387543222 0.00183944948610309 0 0 0 0 0 0 0 0 0 0 0
"613" "Pseusth_stechi_APRS1782" "01011000100000001000" 0 0.0614490678317703 0 0.0271517940387951 0.00687658241665141 0 0 0 0.198683958960049 0 0 0 0 0 0 0 0.0041209455911557 0 0 0
"614" "Sparto_malide_L52045" "01001000000000000000" 0 0.841918599802131 0 0 0.0772431586573902 0 0 0 0 0 0 0 0 0 0 0 0.00751215999409915 0 0 0
"615" "Pseusei_uniufa_L38157" "00001000000101000000" 0 0 0 0 0.0931175113234477 0 0 0 0 0 0 0.0161868523004271 0 0.0088363753811389 0 0 0 0 0 0
"616" "Pseusei_criata_LSUMZ181472" "00001010000100000100" 0 0 0 0 0.0642228806005742 0 0.226103978720551 0 0 0 0 0.0158110008451955 0 0 0 0 0 0.698677775804288 0 0
"617" "Pseusei_lopho_AJJW251" "01001000000000000000" 0 0.410108990315328 0 0.0186164515640158 0.205690282656587 0 0 0 0.0149936935567061 0 0 0 0 0 0 0 0 0 0 0
"618" "Pseusei_gutlis_L56811" "01001000100000001000" 0 0.369724799700245 0 0.000560759619729435 0.00195718824148587 0 0 0 0.0822013400088497 0 0 0 0 0 0 0 0.252928243519424 0 0 0
"619" "Siptor_strcol_H7493" "00000000000000100000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431238429886421 0 0 0 0 0
"620" "Limnoct_rectri_A12093" "01001100000000000000" 0 0.032191935342008 0 0 0.0331521268782135 0.00826196745426386 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"621" "Crani_sulera_L52009" "01001000000000000000" 0 0.370532855796451 0 0 0.0717791088886494 0.00239223743339977 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"622" "Crani_martae_NM34431" "00010000100001000000" 0 0 0 0.023534524609128 0 0 0 0 0.00653750397490094 0 0 0 0 0.000221430030023272 0 0 0 0 0 0
"623" "Crani_albcep_L1231" "00010000100000000000" 0 0 0 0.0785598001550468 9.22107343475771e-05 0 0 0 0.00746695550522761 0 0 0 0 0 0 0 0 0 0 0
"624" "Thripha_berle_L61293" "00010000000000000000" 0 0 0 0.0062639516236616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"625" "Crani_vulina_L25425" "00101100000111000100" 0 0 0.150408068959752 0.00460978579219929 0.51846937042219 0.238127211552262 0 0 0 0 0 0.926422224185503 0.61757190231333 0.0938396938682644 0.0339129928076484 0 0 0.6142552253475 0 0
"626" "Crani_vulcel_L3181" "00100000000101000000" 0 0 0.0030372594600895 0 1.49430456451288e-05 0 0 0 0 0 0 0.00945009240345773 0 0.124339258360058 0.000758264187244316 0 0 0 0 0
"627" "Crani_vulina_L46740" "00000000000000000010" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000669327084236904 0
"628" "Crani_muell_L25422" "00100000000101000000" 0 0 0.0251079669925267 0 0 0 0 0 0 0 0 0.0123546184523982 0 0.000314325877506617 0 0 0 0 0 0
"629" "Crani_palida_F395422" "00001110000000000000" 0 0 0 0 0.0790527709434102 0.188447260171005 0.567579321184893 0 0 0 0 0 0 0 0 0 0 0.00186184965452374 0 0
"630" "Crani_obseta_K3846" "01001100000000000000" 0 0.0155766004545408 0 0 0.0384591927244266 0.596033343631022 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"631" "Crani_henr_ZMC125818" "00010000100000000000" 0 0 0 0.000123539210339946 0 0 0 0 0.000480290811063306 0 0 0 0 0 0 0 0 0 0 0
"632" "Crani_pyrphi_L52007" "01011000100000001000" 0 0.575950881719223 0 0.236265002771282 0.282147678279736 0 0 0 0.10613001531198 0 0 0 0 4.25079239207689e-06 0 0 0.0332349764190988 0 0 0
"633" "Crani_pyrphi_L18683" "01011000100000001000" 0 0.575950881719223 0 0.236265002771282 0.282147678279736 0 0 0 0.10613001531198 0 0 0 0 4.25079239207689e-06 0 0 0.0332349764190988 0 0 0
"634" "Crani_subata_Ph301" "00000000000010100000" 0 0 0.000421129341749445 0 0 0 0 0 0 0 0 0 0.15808015358639 0 0.143342234693016 0 0 0 0 0
"635" "Crani_semrea_F399207" "00001010000100000100" 0 0 0 0 0.0701366240092032 0 0.104919991487225 0 0 0 0 0.00753338358314384 0 0 0 0 0 0.854894799432209 0 0
"636" "Crani_hellm_IAvHBT484" "00000000000010100001" 0 0 0 0 0 0 0 0 0 0 0 0 0.0002555276117149 0 0.0103718247197602 0 0 0 0 0.00487024035504809
"637" "Crani_demis_APRS440" "00100000000010000000" 0 0 0.0373039093640583 0 0 0 0 0 0 0 0 0 0.0171457592080248 0 0 0 0 0 0 0
"638" "Crani_eryops_H2081" "00000000000000100011" 0 0 0 0 0 0 0 4.18090687050481e-05 0 0 0 0 0 0 0.0859407122973508 0 0 0 0.0253179176217806 0.0348284076427219
"639" "Crani_antsis_L441" "00010001000000100000" 0 0 0 0.15741833920924 0 0 0 0.0473217343888715 0 0 0 0 0 0 0.0543897206780349 0 0 0 0 0
"640" "Crani_antsis_LSUMZ67127" "00010001000000100000" 0 0 0 0.15741833920924 0 0 0 0.0473217343888715 0 0 0 0 0 0 0.0543897206780349 0 0 0 0 0
"641" "Crani_baron_LSUMZ72757" "00010001000000100000" 0 0 0 0.230009736469508 0 0 0 0.0242474010911683 0 0 0 0 0 6.92272740819067e-05 0.00363058762992023 0 0 0 0 0
"642" "Crani_baron_LSUMZ72815" "00010001000000100000" 0 0 0 0.230009736469508 0 0 0 0.0242474010911683 0 0 0 0 0 6.92272740819067e-05 0.00363058762992023 0 0 0 0 0
"643" "Crani_baron_F391890" "00010001000000100000" 0 0 0 0.230009736469508 0 0 0 0.0242474010911683 0 0 0 0 0 6.92272740819067e-05 0.00363058762992023 0 0 0 0 0
"644" "Crani_baron_LSUMZ72777" "00010001000000100000" 0 0 0 0.230009736469508 0 0 0 0.0242474010911683 0 0 0 0 0 6.92272740819067e-05 0.00363058762992023 0 0 0 0 0
"645" "Crani_baron_LSUMZ72889" "00010001000000100000" 0 0 0 0.230009736469508 0 0 0 0.0242474010911683 0 0 0 0 0 6.92272740819067e-05 0.00363058762992023 0 0 0 0 0
"646" "Crani_curta_USNM373226" "00010000000001100000" 0 0 0 0.221434722594592 0 0 0 0 0.00128983652883073 0 0 0 0 0.00605767923601038 0.135830839115233 0 0 0 0 0.00192886678576008
"647" "Crani_curta_LSUMZ8175" "00010000000001100000" 0 0 0 0.221434722594592 0 0 0 0 0.00128983652883073 0 0 0 0 0.00605767923601038 0.135830839115233 0 0 0 0 0.00192886678576008
"648" "Crani_curta_L6032" "00010000000001100000" 0 0 0 0.221434722594592 0 0 0 0 0.00128983652883073 0 0 0 0 0.00605767923601038 0.135830839115233 0 0 0 0 0.00192886678576008
"649" "Crani_curta_L43852" "00010000000001100000" 0 0 0 0.221434722594592 0 0 0 0 0.00128983652883073 0 0 0 0 0.00605767923601038 0.135830839115233 0 0 0 0 0.00192886678576008
"650" "Crani_curta_L22647" "00010000000001100000" 0 0 0 0.221434722594592 0 0 0 0 0.00128983652883073 0 0 0 0 0.00605767923601038 0.135830839115233 0 0 0 0 0.00192886678576008
"651" "Crani_albpil_L49667" "00010000100001000000" 0 0 0 0.0353802785497919 0 0 0 0 0.00267500388211388 0 0 0 0 0.000790005407085962 0 0 0 0 0 0
"652" "Crani_gutrata_L4716" "00111000000111000000" 0 0 0.46623714124372 0.179104071034777 0.0383923394888413 0 0 0 0 0 0 0.437985946334908 0.0681950804045251 0.839778696108309 0.035616103510051 0 0 0 0 0
"653" "Thripha_macura_GSB57" "00000110000000000000" 0 0 0 0 0 0.00248295296762817 0.368274075998891 0 0 0 0 0 0 0 0 0 0 0 0 0
"654" "Roraim_adust_A11993" "00100000000010000000" 0 0 0.0341083542008865 0 0 0 0 0 0 0 0 0 0.0170085573688795 0 0 0 0 0 0 0
"655" "Thripha_fuscep_L7607" "00111000000101000000" 0 0 0.0245617974892161 0.0797019817420517 0.0256243510522442 0 0 0 0 0 0 0.0210080857291639 0 0.113619653519122 0.00334919731946993 0 0 0 0 0
"656" "Metopo_auraca_L7367" "00000000000001000000" 0 0 0 0.03463187193328 0.000985890765141878 0 0 0 1.08606667798986e-06 0 0 0.00493886646505299 0 0.56056319438652 0.0239214063911055 0 0 0 0 0
"657" "Xenerp_minlos_L46627" "00000000000000100001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0715470969597295 0 0 0 0 0.243976361039734
"658" "Xenerp_sinlar_L44674" "00010000000001100000" 0 0 0 0.00990052837204871 0 0 0 0 0 0 0 0 0 0.000711636135557184 0.0511053300179322 0 0 0 0 0
"659" "Acroba_fon_L26329" "00000010000000000000" 0 0 0 0 0 0 0.00952172582258244 0 0 0 0 0 0 0 0 0 0 0 0 0
"660" "Lepta_plasis_SB13608" "01011000100000001000" 0 0.922832850003802 0 0.0540803433214906 0.214767452955301 0 0 0 0.0425143117197719 0 0 0 0 0 0 0 0.0372445607408618 0 0 0
"661" "Lepta_setar_GCMN09" "00001100000000000000" 0 0 0 0 0.0076666446932072 0.451154944128755 0.002870834881332 0 0 0 0 0 0 0 0 0 0 0 0 0
"662" "Lepta_strola_DZMCN2810" "00001100000000000000" 0 0 0 0 0.0012355491723986 0.2536886045052 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"663" "Lepta_aegit_APRS1680" "01011001100000001000" 0 0.433474000682859 0 0.0641403501447214 0.0180799456268461 0 0 0.280697487268373 0.473380754349513 0 0 0 0 0 0 0 0.641679950900926 0 0 0
"664" "Lepta_andola_L61381" "00010001100000100000" 0 0 0 0.144277048320944 0 0 0 0.015566141547632 0.0994567741060434 0 0 0 5.07258970702508e-08 0.000260579769820658 0.230955384510352 0 0 0 0 0.000797559554052145
"665" "Lepta_aegit_L7605" "01011001100000001000" 0 0.433474000682859 0 0.0641403501447214 0.0180799456268461 0 0 0.280697487268373 0.473380754349513 0 0 0 0 0 0 0 0.641679950900926 0 0 0
"666" "Lepta_fulcep_F334444" "01011000100000000000" 0 0.00853820827703461 0 0.108718975077893 0.0226300882111806 0 0 0 0.269769963204326 0 0 0 0 0 0 0 0 0 0 0
"667" "Lepta_pilata_L3584" "00010001100000000000" 0 0 0 0.161091868774448 0 0 0 0.066369234786092 0.00596736728972284 0 0 0 0 0 0 0 0 0 0 0
"668" "Lepta_striata_L103880" "00010001100000000000" 0 0 0 0.123403905034889 0 0 0 0.233458537176131 0.076050333233883 0 0 0 0 0 0 0 0 0 0 0
"669" "Lepta_xenot_F391868" "00010000100000000000" 0 0 0 0.00232148329087765 0 0 0 0 0.00205862931285426 0 0 0 0 0 0 0 0 0 0 0
"670" "Sylvio_desmur_L56828" "00000000000000001000" 0 0 0 0 0 0 0 0 7.86684253695797e-05 0 0 0 0 0 0 0 0.328217817179229 0 0 0
"671" "Lepta_yanac_F391876" "00011000100001000000" 0 0 0 0.0423266599094426 0.0057837901181468 0 0 0.000188250440233555 0.0368419637924135 0 0 0 0 0.000913298245067592 0 0 0 0 0 0
"672" "Aphras_masfue_AMNH156338" "00000000000000001000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.42204397262781e-06 0 0 0
"673" "Aphras_spicau_A12110" "00000000000000001000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.416009688106401 0 0 0
"674" "Geocer_serra_L49662" "00010001100000000000" 0 0 0 0.213433375066733 0 0 0 0.0224025395861466 0.00182935855635566 0 0 0 0 0 0 0 0 0 0 0
"675" "Upucer_albgul_L103914" "00000001100000000000" 0 0 0 0 0 0 0 0.106705574769372 0.0160315391778998 0 0 0 0 0 0 0 0 0 0 0
"676" "Upucer_dumet_A10396" "01011000100000001000" 0 0.421600620310589 0 0.0833105173475162 0.0439382416635529 0 0 0.0257044833764704 0.787968084285657 0 0 0 0 0.000848999953290017 0 0 0.54162907847558 0 0 0
