"","species","dr.statistic","tb.statistic","nh.statistic","div","elev.mid","elev.max","elev.range","lat.mid","lat.max","lat.range","temp","temp.stability","temp.seasonality","min.temp.cold.q","precip","precip.stability","precip.seasonality","min.precip.dry.q"
"Leptop_tacski_L7989","Leptop_tacski_L7989",-1.92382951452647,0.891846798360579,22.1216552607189,411,2200,2700,1000,9.38934326149987,5.28088378899992,8.21691894499988,155.7535832,58.70826598,748.909925,94.85859053,1604.695051,329.1854218,44.82558088,164.429949
"Pseutri_rufcep_L44085","Pseutri_rufcep_L44085",-2.42515191837819,1.90324136097543,23.3932526247668,520,2700,3500,1600,0.752722182000127,6.5242431920002,11.5430420200001,128.9781944,63.94004665,630.5972048,74.75863849,1699.815431,329.0153584,41.93224883,209.2364299
"Pseutri_simplex_L22793","Pseutri_simplex_L22793",-1.89855679463566,0.717136131004021,22.0592092107189,409,1600,2100,1000,15.0784301754999,12.2523803709998,5.6520996090001,186.0116587,43.88018692,1345.801631,120.633403,1814.018382,274.2785726,54.62472129,155.5279613
"Pseutri_pelzel_H243","Pseutri_pelzel_H243",-1.89855679463566,0.717136131004021,22.0592092107189,526,1400,2500,2200,1.94033813499985,8.25531005900018,20.3912963880001,188.2503552,48.40507925,449.1141692,143.7336659,2301.73789,405.0446747,33.3648779,315.6679036
"Coryth_tortus_LSU55362","Coryth_tortus_LSU55362",-2.28855184253024,1.34051295359924,23.2008127581002,468,750,1500,1500,4.20358276400015,10.2296752930002,12.0521850580002,250.0230584,32.56814493,618.1642395,210.6318138,2354.110836,191.5630504,49.62558357,224.3984123
"Coryth_delndi_K249","Coryth_delndi_K249",-2.28855184253024,1.34051295359924,23.2008127581002,335,500,1000,1000,16.4177551269999,8.86828613299991,15.0989379879999,232.6457319,35.88663928,1914.069929,152.163996,1422.953997,98.95812635,62.49824212,89.90055415
"Physca_gual_L44634","Physca_gual_L44634",-1.02247326835037,0.467049896268308,17.5057517610768,387,1050,1400,700,1.97061074949983,2.24276912900024,8.42675975700013,210.9432742,44.39972015,562.7680874,161.4830867,2416.153437,361.745739,22.94689719,403.3731672
"Physca_pareri_L58378","Physca_pareri_L58378",-1.02247326835037,0.467049896268308,17.5057517610768,436,950,1200,500,12.1507378894999,8.85518439599997,6.59110698699993,216.9265096,38.08806376,965.984684,156.7614385,2156.168654,384.9996165,47.6729505,235.0172853
"Physca_nigfro_SB23703","Physca_nigfro_SB23703",-1.37746631215857,1.20881197662185,18.3012752991307,246,1300,1800,1000,4.86080932600018,6.57391357400019,3.42620849600002,207.179643,45.16565696,453.7004552,163.8324637,2833.236115,352.2327454,53.19513611,212.4568253
"Physca_supcil_SB5451","Physca_supcil_SB5451",-1.52173904771249,1.2982330695264,19.0882106832955,386,900,1200,600,3.65644207550011,10.8975219730001,14.482159795,212.8542739,34.77985527,466.671487,176.7945473,2576.847042,327.0587815,41.49608556,257.3399682
"Physca_roqtei_MPEGDZ5017","Physca_roqtei_MPEGDZ5017",-1.70430214946758,1.44414525736077,19.945176887923,183,650,900,500,16.3027343749999,12.916381836,6.7727050779999,235.6411569,40.34880388,1475.268184,160.7938615,1039.806919,89.52792069,89.01801225,15.96345783
"Physca_cecil_MZUALG17","Physca_cecil_MZUALG17",-1.57704939379973,1.07310164157873,19.8721884434785,130,75,150,150,8.19382373699986,6.98747512999989,2.41269721399994,238.9735426,48.24213309,1160.385901,187.4055507,946.1146359,62.02881664,60.02216652,59.66885972
"Physca_syllus_L35556","Physca_syllus_L35556",-1.57704939379973,1.07310164157873,19.8721884434785,247,300,600,600,23.3299560549999,19.0504150389999,8.559082032,218.970133,31.50171739,2832.421236,135.9077303,1583.274023,107.592069,35.38840087,227.0003555
"Physca_krone_MZUSP67751","Physca_krone_MZUSP67751",-2.06207126351982,1.90443600740953,20.9991585872126,173,75,150,150,25.2086486819999,24.0714111329999,2.2744750980001,218.1920572,28.07084511,2779.854598,146.9660567,1914.201905,155.9028382,33.27754376,273.3445436
"Physca_beck_L26328","Physca_beck_L26328",-1.56621039395081,0.539236388623953,19.9277996101452,196,975,1200,450,14.0519409179998,11.7499999999998,4.6038818360001,207.5885347,38.9589051,1374.212095,146.4287438,856.8577219,169.0928954,46.66463219,84.61170571
"Physca_venlis_SB20729","Physca_venlis_SB20729",-1.56621039395081,0.539236388623953,19.9277996101452,527,1600,2200,1200,17.0944519044999,5.15460205099993,23.879699707,178.3448033,43.59075721,2067.321514,97.8528611,1632.858677,193.913382,52.94730819,169.6802487
"Physca_flavren_USNM525978","Physca_flavren_USNM525978",-1.96811555211063,1.3501227347733,21.6604198114134,141,1450,2000,1100,9.17861938450019,9.35052490200019,0.343811034999991,NA,NA,NA,NA,NA,NA,NA,NA
"Physca_vircen_SB11750","Physca_vircen_SB11750",-1.96811555211063,1.3501227347733,21.6604198114134,274,250,500,500,2.93945044300014,7.13348388700018,8.38806688800008,256.2889425,37.99073273,692.8788944,223.5103873,2357.462882,205.8715273,53.9879361,188.6313184
"Physca_ouseti_MZU88517","Physca_ouseti_MZU88517",-2.50224224830975,2.2318155727724,23.8575536416153,222,700,900,400,21.9391479494999,18.0803833009998,7.7175292970002,200.5039822,38.33689143,2124.210105,130.7861061,1630.496596,230.0487062,54.24682997,150.750393
"Physca_chap_L48498","Physca_chap_L48498",-1.44388322947434,1.23425619835636,19.4361486101452,250,1500,2000,1000,3.72884104900018,6.67309570300023,5.8885093080001,196.6529659,44.45666254,421.2897573,153.8112226,2890.91368,338.6553376,54.04820543,208.2161745
"Physca_orblis_L5492","Physca_orblis_L5492",-1.44388322947434,1.23425619835636,19.4361486101452,515,1000,1400,800,2.50296020499994,0.545288086000085,6.09649658200004,214.9630769,41.11708623,907.2270684,156.2893874,2133.39823,339.6199166,37.40077528,278.1733129
"Physca_vennus_LSUMZ68572","Physca_vennus_LSUMZ68572",-1.61709119582835,1.34975044215427,20.3773442930949,134,1175,1400,450,10.2887878415002,10.6168823240001,0.656188964999931,205.0642422,35.10772049,471.2730035,167.7764701,1180.305524,144.1085987,58.34938872,56.49114275
"Physca_poetis_L33811","Physca_poetis_L33811",-1.82782833691391,1.3813172458045,21.4098993739134,540,1900,2300,800,1.53445434599988,11.1154785150002,25.2998657220001,168.675756,54.61176142,562.4036202,117.2503315,1986.5854,356.1150011,39.52835102,232.2016977
"Physca_pausta_MZUSP28600","Physca_pausta_MZUSP28600",-2.13541842564823,1.57901251881069,22.5718832655076,256,500,1000,1000,23.6104125979999,19.1826171879998,8.8555908200001,207.9300904,35.00877391,2687.402541,123.8590873,1579.146284,126.0534823,35.91419719,213.5043477
"Physca_lanoni_IC32557","Physca_lanoni_IC32557",-1.80922218346615,1.52101950968418,20.6908501166243,209,675,900,450,6.45309448250015,7.56811523400017,2.23004150300005,232.1715537,38.34228541,341.4050025,196.5529065,2765.087801,456.4044716,38.57334319,293.4345342
"Physca_ophtha_LSU44301","Physca_ophtha_LSU44301",-1.80922218346615,1.52101950968418,20.6908501166243,580,1575,2400,1650,3.52764892599993,10.457885742,27.9710693359999,186.4630611,49.74963728,650.50194,135.7050521,2121.588436,396.2889283,35.53264885,289.4285892
"Physca_exius_K3613","Physca_exius_K3613",-2.03267796553576,1.61492880982737,21.6979726864134,260,300,600,600,23.8148498534999,18.1271972659999,11.375305175,221.6852614,34.71192033,2639.434515,134.5614058,1496.520814,95.45850008,41.69937272,183.9723693
"Physca_diffi_SP92493","Physca_diffi_SP92493",-2.32644593463314,2.12965307617608,22.8093355321742,228,1550,2150,1200,24.8851013179999,19.740600586,10.2890014639999,161.2790126,40.31463811,2716.93778,77.95931358,1731.031864,205.6692863,36.67196448,232.8322219
"Tachur_rubstr_S614701","Tachur_rubstr_S614701",-3.12691206722442,3.09727702416058,28.3308077444737,194,2150,4300,4300,25.5153792049999,4.64096078599988,41.748836838,141.6747281,36.33946992,4710.387598,29.15947056,665.8782331,137.9440187,48.41222369,77.94054629
"Platyr_mysceu_MZUSP91268","Platyr_mysceu_MZUSP91268",-1.86972633748001,1.14015770145826,22.197564058114,655,1200,2400,2400,7.92730712899987,11.5343017580001,38.923217774,238.9239967,38.28483114,1432.573623,174.3680427,1552.064628,166.4808088,62.34836338,114.7051644
"Platyr_sattus_L55356","Platyr_sattus_L55356",-1.86972633748001,1.14015770145826,22.197564058114,391,450,900,900,2.30424479150011,7.5535278320001,10.498566081,252.0850792,36.01321033,624.8637027,217.0013088,2344.368081,215.2899854,53.84402164,200.8403542
"Platyr_cancro_SB1165","Platyr_cancro_SB1165",-2.28704299562751,1.26991594009285,23.7867559379569,112,750,1500,1500,15.2736206055002,21.3679199220002,12.188598633,249.1194268,35.43120644,1399.80728,194.7986272,1987.106114,679.0963791,62.9142888,127.6960411
"Platyr_leuphu_K228","Platyr_leuphu_K228",-2.14144932133694,1.70315063516484,22.6388730004217,259,500,1000,1000,24.3437500004999,19.5336914069999,9.620117187,204.8265129,33.9230954,2773.646381,120.4135833,1607.928271,131.6889559,32.66884317,231.5581093
"Platyr_flavgul_L33080","Platyr_flavgul_L33080",-2.14144932133694,1.70315063516484,22.6388730004217,507,1525,2300,1550,2.18464180400011,10.9636840820001,17.558084556,190.619125,48.81848375,594.7276282,136.7916502,1898.065324,361.7084994,34.21112241,263.8411459
"Platyr_plarhy_SB10936","Platyr_plarhy_SB10936",-2.4451525702913,1.93638060108918,24.0678440004569,451,550,1100,1100,2.72177124000009,7.67407226600011,9.90460205200003,250.5144783,32.81383398,567.8518221,212.5797621,2388.265512,197.6222982,48.30236967,238.8833038
"Platyr_cortus_L11136","Platyr_cortus_L11136",-2.9121090399244,2.70394318439873,26.8014056838816,521,825,1650,1650,6.99978637700011,16.0270996090001,18.054626464,249.5760193,31.96507231,558.3676704,211.6120712,2449.400133,243.2679124,45.12802532,263.4330991
"Calytur_criata_A494721","Calytur_criata_A494721",-2.9945752094686,2.89597580363566,27.1176691755482,194,450,900,900,22.5996398924999,21.8759765619998,1.4473266610001,208.9037552,43.58796571,2012.41722,139.4693291,1481.796599,340.4498561,64.14618201,101.7080586
"Neopip_cinmom_L42825","Neopip_cinmom_L42825",-2.9945752094686,2.89597580363566,27.1176691755482,446,500,1000,1000,6.5758056635002,7.69873046800018,2.24584960899995,250.8862707,32.06699518,529.6859923,214.3882215,2492.322058,196.0641816,39.6130697,299.4973432
"Piprit_chlris_K3819","Piprit_chlris_K3819",-2.50718559153749,1.14272231169322,25.7607929569255,627,1000,2000,2000,5.19970703099986,11.2539062500002,32.9072265620001,245.1487283,33.147622,773.3930882,201.3464117,2295.13532,197.5189607,47.4836247,231.3059807
"Piprit_gricep_CZFN04078","Piprit_gricep_CZFN04078",-2.50718559153749,1.14272231169322,25.7607929569255,114,425,750,650,15.0210876460002,16.0270996090001,2.0120239259999,243.6980403,25.19207066,822.1518272,203.0004774,2466.729365,917.1232671,53.91431455,182.9705726
"Piprit_pilata_SP96819","Piprit_pilata_SP96819",-3.06364338067715,2.90183205928093,28.5889805765412,202,1450,2000,1100,25.0470275879999,22.1320800779999,5.82989502,166.7283339,37.0837109,2977.841457,76.96622665,1788.235901,164.6061793,23.60237575,303.7442422
"Oxyrun_critus_L27843","Oxyrun_critus_L27843",-3.21282013959092,3.16733346788819,30.1422620136139,571,800,1200,800,2.29788207999991,11.0001220700001,26.5960083000001,212.0881187,40.76327511,1884.096188,138.3476591,1775.608404,189.2059668,50.23596285,178.1298562
"Myiobiu_sulius_L46599","Myiobiu_sulius_L46599",-1.61288553963004,1.13125145498169,20.9575989246081,254,600,1200,1200,8.89361418050009,21.4439086920002,25.1005890230002,249.774641,31.89636879,1031.848846,204.8899177,2516.56281,773.4489048,54.70875724,231.1416016
"Myiobiu_vilsus_L11913","Myiobiu_vilsus_L11913",-1.61288553963004,1.13125145498169,20.9575989246081,599,1350,2200,1700,6.5568237305001,10.6821289060002,8.25061035100017,200.0534241,45.38792768,651.833909,148.985516,2287.009529,426.748887,35.59078887,314.7393102
"Myiobiu_barba_L48504","Myiobiu_barba_L48504",-1.93658145333167,1.22676360962671,22.5810594632089,567,800,1600,1600,9.37091064449984,8.64709472700019,36.0360107430001,248.5035262,33.9837192,657.0543606,209.2654383,2310.814021,188.4027981,48.20987039,232.447533
"Myiobiu_atrcau_L52928","Myiobiu_atrcau_L52928",-2.34754225792868,1.67989581690264,24.4981479095298,607,800,1600,1600,0.987274169999864,11.6790771490001,25.332702638,250.6462128,37.12814444,814.5745618,205.6176346,1909.542596,169.3203597,60.60146737,143.7086512
"Tereno_eryrus_SB09133","Tereno_eryrus_SB09133",-2.74436053474077,2.16893289307262,26.6240535661442,561,650,1300,1300,7.99957275350016,18.2296752930002,20.4602050790001,249.937851,32.66157192,628.7523939,209.7253228,2357.281678,235.4391306,50.97751801,216.2113235
"Onych_cortus_L16286","Onych_cortus_L16286",-3.10729087389273,2.98929686063283,28.8584423869122,625,450,900,900,2.14053344699983,21.6099243170002,47.5009155280001,248.3230419,32.98925704,684.9652698,207.6651791,2310.108157,241.5271831,49.45650927,223.10679
"Pachy_virdis_L37974","Pachy_virdis_L37974",-1.68307006412986,1.11229524854637,19.7741708224477,459,500,1000,1000,9.66311645499982,8.06268310600024,35.4515991220001,235.0021572,37.40294149,2038.087695,157.9284729,1320.264375,93.47536953,62.04938187,92.89778659
"Pachy_rufus_SP93356","Pachy_rufus_SP93356",-1.18414939505245,0.143024440722045,18.44414133513,456,750,1500,1500,6.05517578100006,12.6395263670001,13.1687011720001,254.9653678,34.71826952,594.379053,219.2167597,2186.279252,205.545112,52.38897394,184.3042323
"Pachy_sporus_SB28466","Pachy_sporus_SB28466",-1.18414939505245,0.143024440722045,18.44414133513,181,550,1100,1100,2.36926269549986,0.938476562000233,6.61547851500017,242.5423859,19.71585533,479.8406539,194.7475576,826.3022092,102.6047326,99.78554945,25.78762057
"Pachy_versi_H1630","Pachy_versi_H1630",-2.04417398431703,1.56422619298736,21.168574140985,571,2200,4000,3600,3.10629272449984,10.9249267580001,28.0624389649999,165.4292835,56.41813191,522.9667397,116.7307926,2035.216367,327.8706747,36.94124704,255.0048687
"Pachy_homrous_L2306","Pachy_homrous_L2306",-1.19393133341991,0.511833915269223,18.3631839422729,312,750,1500,1500,4.29318237350014,11.4860839850002,14.3858032230001,249.5327404,24.84003018,426.218018,213.8521162,2270.967773,582.1635698,58.43483756,215.6315689
"Pachy_aglai_L60882","Pachy_aglai_L60882",-1.19393133341991,0.511833915269223,18.3631839422729,121,1350,2700,2700,19.6677246090002,32.0181274410001,24.7008056639998,223.659773,51.73905254,2377.256456,139.5440409,1328.385822,348.0974173,81.68044872,66.65946294
"Pachy_niger_MVZ149921","Pachy_niger_MVZ149921",-1.59568588708966,1.06054725412764,19.6474020916785,7,900,1800,1800,18.1153869630002,18.5270996090001,0.8234252919999,252.2421865,41.68520121,1008.897642,224.7331981,1728.574763,661.2696163,42.61112273,199.4889483
"Pachy_minor_SP90223","Pachy_minor_SP90223",-1.5632036959174,0.944960984132253,19.6231530147554,479,400,800,800,4.0144653320001,8.55810546900017,9.08728027400014,250.768418,32.31212142,660.2125626,209.2742059,2298.642914,177.2671485,51.1502118,210.68044
"Pachy_valdus_SP94667","Pachy_valdus_SP94667",-1.5632036959174,0.944960984132253,19.6231530147554,482,1750,3500,3500,13.5260009769999,0.336914062000062,27.725830078,237.1675681,37.41970313,1745.961753,166.2049357,1398.044064,103.9604465,67.08965436,78.56094058
"Pachy_albgri_L8114","Pachy_albgri_L8114",-1.54275571621673,1.03039376015738,18.8348525137015,544,1600,3200,3200,4.01525878950017,11.1857299810002,14.3409423830001,205.4643655,40.83744696,544.6067293,156.2966589,1629.167882,261.8492607,56.24683988,169.8088824
"Pachy_major_W101156","Pachy_major_W101156",-1.54275571621673,1.03039376015738,18.8348525137015,94,1250,2500,2500,22.4402771000002,29.1364746100002,13.39239502,220.2129063,46.05210425,2061.286012,140.7268395,1423.228487,398.5530282,76.97883552,82.0300359
"Pachy_margin_MPEGUNA141","Pachy_margin_MPEGUNA141",-1.8798856591042,1.47981771823421,20.0681358609093,565,500,1000,1000,7.68750000049982,8.3485107420002,32.072021485,249.1421338,32.37493674,655.1698422,208.226531,2335.339731,185.1884868,48.83989565,231.5050711
"Pachy_polrus_ADOT2273","Pachy_polrus_ADOT2273",-2.16485818495607,1.83587228305791,21.3744684326517,650,1000,2000,2000,8.74588012699985,16.6779174810002,50.8475952160001,241.231519,33.70843439,1394.150583,182.787871,1827.33228,163.2072737,55.85292424,154.3719033
"Pachy_cinmeus_L46602","Pachy_cinmeus_L46602",-1.5709666832014,0.727435557409121,19.7109469762939,314,750,1500,1500,9.10418701150016,17.8076782220002,17.4069824210001,250.3253065,29.81090222,707.8141519,210.6225952,2585.011587,771.2329033,52.13718989,243.1307592
"Pachy_caseus_MPEGSB61","Pachy_caseus_MPEGSB61",-1.5709666832014,0.727435557409121,19.7109469762939,590,850,1700,1700,8.09371948249986,11.2014770510002,38.5903930670001,238.7206814,34.81675305,1079.814966,184.7683805,2021.591051,158.2150931,50.14634162,205.299146
"Pachy_surmus_USNM650777","Pachy_surmus_USNM650777",-2.0219220484737,1.37359531851748,21.181045390985,288,150,300,300,6.05671219900015,7.7317105300001,3.34999666199991,255.9543849,37.6535042,712.8520166,222.4171711,2364.580897,223.4139794,45.89446563,232.6290618
"Xenosar_albnuc_S627351","Xenosar_albnuc_S627351",-2.744917413054,2.58620188760872,25.5789180806167,401,275,550,550,3.06516289700014,11.2199096680002,16.3094935420001,244.5205343,33.25885593,2126.333357,167.0911603,1267.948793,77.86694907,67.64354689,52.74716495
"Tityra_semata_MPEGORX425","Tityra_semata_MPEGORX425",-2.19751912968518,1.45849827169834,23.0794713069301,648,1250,2500,2500,12.6014840345001,27.4334978550002,29.6640276410001,247.4796217,33.31347249,914.6983499,196.183925,2052.56688,233.1133571,57.44552293,149.079454
"Tityra_cayan_L3145","Tityra_cayan_L3145",-2.19751912968518,1.45849827169834,23.0794713069301,586,550,1100,1100,5.37960815400015,12.1989135740002,13.6386108400001,246.7757586,34.69633989,1071.002389,194.108149,1904.867134,153.7185679,57.23481766,156.7854453
"Tityra_inquis_KU3625","Tityra_inquis_KU3625",-2.61781944552148,2.25802612467688,25.1661350077001,655,600,1200,1200,2.8333129884999,21.7222900390001,49.111206055,246.5560154,34.9936041,1110.184873,192.000428,1835.253665,184.9801123,59.53360098,134.2900694
"Iodop_fusca_S626253","Iodop_fusca_S626253",-2.22697195986336,1.18988250059893,23.8929429325367,265,250,500,500,6.51428222650023,7.57568359400022,2.12280273499999,255.0171448,34.08295823,680.2536576,220.3235006,2324.598448,180.8813403,48.82244038,218.4584332
"Iodop_isalae_L9597","Iodop_isalae_L9597",-2.22697195986336,1.18988250059893,23.8929429325367,417,450,900,900,2.1891174320001,5.85491943400018,7.33160400400015,250.2603644,32.01995379,539.8227488,212.5492167,2450.533068,182.0609369,47.82843502,240.5570888
"Iodop_pipra_SP50046","Iodop_pipra_SP50046",-2.72502541071561,2.19171989879954,26.4687239241037,278,500,1000,1000,14.8017883304999,6.68487548899998,16.2338256829998,229.354938,36.15003785,1783.194519,168.0926677,1399.957389,103.4510965,50.59889459,142.6783619
"Schiff_vercis_L60681","Schiff_vercis_L60681",-0.852945923616559,-0.380487658039059,18.2976573893827,228,900,1800,1800,14.5377807620002,21.2338867190001,13.3922119139999,247.2394333,32.36365379,1100.574734,201.523101,2435.927864,751.1833574,56.6434644,216.0962521
"Schiff_sterhy_L28371","Schiff_sterhy_L28371",-0.852945923616559,-0.380487658039059,18.2976573893827,338,900,1800,1800,10.8247070310002,12.4639282230002,3.27844238400006,235.6131244,36.42365465,449.1211847,196.6166077,1900.640712,378.1619113,51.35256416,140.9220826
"Schiff_aenea_L5543","Schiff_aenea_L5543",-1.38868422067471,0.28145094926348,19.8989418793265,362,900,1800,1800,2.56100463849987,0.586486816000217,6.29498290900017,193.6951118,47.89145883,614.1475579,139.43687,2178.587803,394.5386047,18.74922745,407.4534097
"Schiff_turdi_GBR16313","Schiff_turdi_GBR16313",-1.57623031719393,1.09168384231929,20.0493269247811,527,900,1800,1800,7.3022843199999,8.37306960500013,31.35070785,249.0090835,31.6580385,648.2266894,206.4421394,2289.406966,166.2527796,51.63918432,205.2135379
"Schiff_olicea_L48495","Schiff_olicea_L48495",-1.57623031719393,1.09168384231929,20.0493269247811,303,900,1800,1800,5.74270629900019,9.60528564500015,7.72515869199992,251.182289,37.15772944,717.746036,215.602504,2263.311459,234.2250286,50.81531079,216.2675792
"Schiff_vircen_A2451","Schiff_vircen_A2451",-2.31461447209095,1.75657228113109,23.8106831580658,279,600,1200,1200,20.5571899414999,13.2916870119998,14.5310058590001,215.8903689,37.40530054,2349.268313,130.8236435,1501.266105,104.516837,50.31885382,150.61482
"Schiff_major_L42702","Schiff_major_L42702",-2.67065928324613,2.19361229236513,26.062950040324,413,200,400,400,6.1303405759999,5.16589355500003,22.5924682619998,250.1513576,29.39058298,495.5261634,212.331592,2576.808915,171.8277926,39.8925724,305.5990541
"Lanioc_rufcen_L2302","Lanioc_rufcen_L2302",-2.17175694729084,0.0683425267252999,23.7365139154732,238,500,1000,1000,9.44970703100017,17.6447143550002,16.3900146480001,250.0959289,29.31694254,727.6002125,212.6434595,3077.535126,979.4471781,46.75159029,315.0691516
"Lanioc_hyppyr_L10759","Lanioc_hyppyr_L10759",-2.17175694729084,0.0683425267252999,23.7365139154732,485,450,900,900,1.78454589849991,10.4766845700001,24.522460937,250.5467986,32.5995538,616.2068609,211.5887672,2356.745455,189.9439433,49.77575065,222.6485634
"Laniisom_elega_K18581","Laniisom_elega_K18581",-2.80194354856967,2.56662802463415,26.5697366549073,464,1000,1800,1600,8.74114934999989,7.6320811830002,32.7464610660002,209.0883867,44.27015789,2043.311823,128.3830557,1502.787153,132.956218,59.91802099,115.1891793
"Lipau_urolis_SM24135","Lipau_urolis_SM24135",-1.66595737619419,1.52945616956884,15.6555392990026,372,2275,2750,950,14.5698978424999,12.0396980289999,5.060399627,150.3378576,51.31673088,1479.835609,79.958876,1461.702821,227.7976565,62.08829149,93.93545501
"Lipau_fuscin_IC33464","Lipau_fuscin_IC33464",-1.66595737619419,1.52945616956884,15.6555392990026,378,2450,3100,1300,1.11434936550017,7.42889404300024,12.6290893550001,142.7573454,63.20998658,354.3526277,97.80919405,1890.815095,326.2474579,29.53131688,289.7626433
"Lipau_weberi_H2080","Lipau_weberi_H2080",-1.78604418493288,1.7072308258849,16.2688655933917,168,1650,1800,300,6.99371337950009,7.12829589900008,0.26916503899997,181.0845803,43.33458029,278.3800577,147.7705141,3471.745552,474.5876377,43.12405898,311.1840138
"Tijuca_condi_RJ54051","Tijuca_condi_RJ54051",-1.85909722548389,1.80681801802073,16.9015240400618,185,1675,1980,610,22.4125316084999,22.2547443569999,0.315574503000001,155.5014462,45.90144624,2031.238006,84.49877929,1976.65745,188.7425503,57.60334078,162.3533698
"Tijuca_atra_SPL100952","Tijuca_atra_SPL100952",-1.9087785694459,1.849888430453,17.5771796050656,210,1625,2050,850,22.499811211,22.0239190099999,0.951784402000101,163.0708578,49.0794048,2101.506228,83.9420549,1825.757701,222.4043883,61.25202947,126.2864218
"Lipau_lanides_SP91038","Lipau_lanides_SP91038",-1.96439269111678,1.87082985819908,18.32505091207,253,950,1400,900,20.7826538084998,14.4409790039999,12.6833496089999,203.6442516,42.22379213,2140.195723,125.478222,1488.896411,158.3402023,60.62067814,113.1208731
"Lipau_vocran_L11030","Lipau_vocran_L11030",-2.04994560975058,1.89218080720529,19.170148620075,509,700,1400,1400,1.31085205049988,10.5828857420001,23.787475585,249.8400656,32.71671191,650.7455824,208.5398548,2297.356271,183.1035998,50.97482244,211.9304818
"Lipau_strrus_K4008","Lipau_strrus_K4008",-2.18617904828683,1.9962881675628,20.13448159085,231,1400,1800,800,5.25241088900006,6.01110839900002,1.51739501999992,202.7032302,53.89015828,510.7671608,157.913605,2252.044033,194.582612,45.45835882,212.670456
"Lipau_unifus_L11747","Lipau_unifus_L11747",-2.34570152325395,2.0548525705935,21.1988817234209,249,800,1600,1600,9.42419433600014,18.4476928710002,18.0469970700001,247.598444,31.18570488,809.9553808,208.2239632,2972.830739,931.5752804,48.80589453,292.9962597
"Procni_avera_MPEG33151","Procni_avera_MPEG33151",-1.61669646566978,0.563574513260787,19.3764730331577,373,950,1900,1900,0.289865415500117,11.3599432330001,22.1401556349999,259.7400973,45.77611001,990.4830708,212.3389275,1363.140594,126.7979718,77.72326825,64.69603082
"Procni_nudicol_MPEGCMN28","Procni_nudicol_MPEGCMN28",-1.61669646566978,0.563574513260787,19.3764730331577,297,500,1000,1000,20.2068481444999,8.19830322299987,24.017089843,217.410244,36.8224078,2390.919987,138.0261083,1356.274121,97.60291581,42.89923683,169.3287436
"Procni_albus_SB11635","Procni_albus_SB11635",-1.51002247902124,-0.304140776895054,19.2980742254654,311,625,1250,1250,1.60513305650016,8.2852783200002,13.3602905270001,248.3456974,37.76660568,691.8414598,210.5476563,2172.97822,173.4599341,52.01192125,194.5128464
"Procni_tritus_SB2303","Procni_tritus_SB2303",-1.51002247902124,-0.304140776895054,19.2980742254654,152,1750,2300,1100,11.4946899415002,15.6240844730001,8.25878906299989,172.9311659,39.82221647,491.7102754,142.5668327,3152.824436,468.1420941,48.91257064,259.6977566
"Cotin_macata_MZUSP25763","Cotin_macata_MZUSP25763",-0.743172538267298,0.283313293217874,16.5462834037367,234,100,200,200,16.2821960454999,13.1395874029998,6.2852172850001,245.8139977,30.136036,1605.034174,195.3492451,1313.167126,61.89874951,38.29159913,186.032028
"Cotin_coti_GDPN147","Cotin_coti_GDPN147",-0.743172538267298,0.283313293217874,16.5462834037367,381,300,600,600,1.39514553699988,7.69012451100019,18.1705400960001,254.6079788,37.65350803,644.3076966,221.5325084,2303.843582,210.7525099,51.57034463,227.502078
"Cotin_natte_L28741","Cotin_natte_L28741",-0.753520951658396,0.315732942217901,16.5491996037367,245,700,1400,1400,4.99349975600018,9.62652587900021,9.26605224600007,250.991018,29.0072133,294.7638363,223.4817875,3599.732343,1127.067107,38.54679122,447.5198449
"Cotin_ridway_LSUMZ161196","Cotin_ridway_LSUMZ161196",-0.753520951658396,0.315732942217901,16.5491996037367,123,925,1850,1850,8.9355773920002,10.2946777340002,2.71820068400004,235.4608791,35.60022341,565.5662467,211.1617466,3253.669133,843.9642831,61.10971756,163.9598034
"Cotin_amabi_KU104762","Cotin_amabi_KU104762",-1.46609466317955,0.738713582558944,18.8802825427731,133,850,1700,1700,16.8944091800002,19.0364990240001,4.2841796879999,240.5407216,37.25634355,1402.211904,185.2018592,2271.957983,703.2265141,58.16929781,169.0284886
"Cotin_cayan_L9602","Cotin_cayan_L9602",-1.88271549749124,1.21335604372006,20.2792026713375,458,675,1350,1350,3.27407836850011,8.77868652300015,11.0092163090001,249.9203566,33.10155629,597.1476157,211.5690421,2395.631529,197.4152879,49.13051074,229.8773541
"Cotin_mayna_L4762","Cotin_mayna_L4762",-2.28012393374611,1.66763172339873,21.8168794596409,390,507.5,1000,985,5.70629882799989,2.1939086910001,15.800415038,248.7871476,29.18142689,479.63864,209.0081185,2552.908648,172.0321044,38.72311152,308.5225487
"Carpod_nitdus_A247754","Carpod_nitdus_A247754",-1.42352750006003,0.959238720865782,18.2092510974102,110,375,750,750,15.0210876460002,16.0270996090001,2.0120239259999,252.3134501,25.97361441,709.7924011,217.3059078,2796.9486,955.0275982,50.92867713,223.3210874
"Carpod_antiae_YPM56780","Carpod_antiae_YPM56780",-1.42352750006003,0.959238720865782,18.2092510974102,91,400,800,800,8.94957041750018,10.1923217780002,2.48550272100001,263.8250661,34.35284387,668.744791,241.1193195,2957.276358,837.7393206,63.15552197,121.5965418
